7,22,198,6,2024,722198,21856560,7766345,452930,4770063,864302,870209,2072981,303087,604618,132973,0,0,0,40872235,0,0,0,5076417,1101944,0,0,0,0,0,28101,1784,3941951,154617,10418,6944,4179,0,0,36261612,0,1178168,,,,3024144,300832,198805,1246283,1676615,0,0,,0,0,6566194,0,6566194
7,22,216,6,2024,722216,5339385,3171179,402652,3064472,272525,767117,907710,210534,4245,93553,0,0,0,14238312,0,0,0,1531110,254609,0,77038,0,0,0,1647,125,513361,52852,644,0,0,0,0,12008136,0,4939,,,,2855828,47800,38393,122451,788520,0,0,,0,0,2361492,0,2361492
7,22,233,6,2024,722233,20259937,6855839,54320,3741535,423963,333036,247825,0,1020794,0,4842,0,0,33613329,4842,0,2714,2288515,1122232,0,0,0,0,0,759,57,601364,79121,24131,10917,0,0,0,30765239,0,671238,,,,3544528,-7,101337,95676,1397206,0,0,,0,0,5203531,0,5203531
7,22,313,6,2024,722313,1198447,200994,35969,284683,13114,54958,42413,8250,14832,8583,0,0,0,1862242,0,0,0,0,28082,0,0,0,0,0,70,0,15059,0,3287,1203,0,0,0,1534435,0,0,,,,272357,971,192,11162,172470,0,0,,0,0,343311,0,343311
7,22,350,6,2024,722350,1181112,571017,22616,369059,111169,58692,33644,6571,10622,0,0,0,0,2365306,0,0,0,54182,26804,0,0,0,0,0,19,0,3563,0,1051,283,0,0,0,1961038,0,802,,,,359029,190,0,9840,192966,0,0,,0,0,420492,0,420492
7,22,406,6,2024,722406,555042,310799,0,19638,14097,4552,0,0,2055,0,0,0,0,924734,0,0,0,0,36527,0,0,0,0,0,44,0,24222,0,0,0,0,0,0,783144,0,18551,,,,13741,0,3905,1992,126823,0,0,,0,0,181498,0,181498
7,22,644,6,2024,722644,3673398,859904,68328,1105838,242998,198711,223897,40769,45514,25979,0,0,0,6485335,0,0,0,0,296739,0,0,0,0,0,86,0,65013,0,949,0,0,0,0,5529459,0,0,,,,1095829,10008,0,0,366059,0,0,,0,0,1025994,0,1025994
7,22,918,6,2024,722918,15145774,4611176,212118,5254781,806763,934801,1188413,218839,113077,104291,437603,0,0,29567185,437603,0,151239,3069387,1126680,140,200400,0,0,0,2526,147,1622100,52814,25436,2640,670,0,0,27388719,0,539550,,,,5204261,50520,0,0,1030581,0,0,,0,8908,4317298,0,4317298
7,25,31,6,2024,725031,233645,95715,0,46642,14090,8222,10969,0,0,0,0,0,0,409284,0,0,0,0,44741,0,7104,0,0,0,2,0,390,0,177,0,0,0,0,306867,121,0,,,,46642,0,0,0,55437,0,0,,0,0,70415,0,70415
7,25,131,6,2024,725131,1322171,276772,43697,191523,16760,87599,66546,12498,424,17332,0,0,0,2035321,0,0,0,0,11656,0,0,0,0,0,92,1,34144,264,0,5080,0,0,0,1724573,829,0,,,,178628,0,3921,8974,220815,0,0,,0,0,331286,0,331286
7,25,203,6,2024,725203,10935618,4491215,253055,3818527,537852,362569,353156,152874,2195,79070,0,0,0,20986130,0,0,0,4955974,71465,1425,265406,0,0,0,2658,119,8000420,900882,19832,18223,0,0,0,17772701,8434,0,,,,3305211,57536,42925,412854,1038027,0,0,,0,0,3270912,0,3270912
7,25,247,6,2024,725247,976210,279972,22569,75605,10716,18301,14166,0,0,0,0,0,0,1397538,0,0,0,0,14108,0,0,0,0,0,98,10,34581,6208,0,0,0,0,0,1087206,524,0,,,,67301,7640,664,0,197327,0,0,,0,0,289194,0,289194
7,25,326,6,2024,725326,4594567,3763793,361408,1991917,432630,402510,246088,64773,89453,42150,0,0,0,11998025,0,0,0,294406,316312,27851,1263,0,0,0,72,8,107854,1089,4134,2354,956,0,0,9877748,4559,8735,,,,1713204,77834,69662,131216,630210,0,0,,0,0,2145142,-580309,1564833
7,25,355,6,2024,725355,14502280,7576144,918076,4031127,977339,711096,806022,330772,218185,90386,205760,0,0,30401044,148846,-829,4930,807930,151326,370,82106,0,0,0,2520,129,3970007,156315,14062,4569,13697,0,0,26508976,11389,33857,,,,3712745,92720,69786,155875,1366719,0,0,,0,0,5238364,0,5238364
7,25,429,6,2024,725429,937460,564662,34166,185321,11091,52860,68090,10701,30,5798,0,0,0,1870181,0,0,0,0,5592,0,15013,0,0,0,748,24,408860,6942,1997,0,0,0,0,1572232,741,0,,,,173812,0,7564,3945,202104,0,0,,0,0,292670,0,292670
7,25,450,6,2024,725450,3178336,711611,10329,381343,215169,29279,40724,2926,1525,0,26882,0,0,4598123,26882,0,0,0,2264,0,473177,0,0,0,646,14,788213,22189,451,677,0,0,0,3803786,1797,0,,,,268624,19996,45636,47087,486128,0,0,,0,0,709995,0,709995
7,25,466,6,2024,725466,363881,152959,27983,104925,40436,33291,29856,7171,0,5407,0,0,0,765908,0,0,0,0,1249,0,0,0,0,0,140,1,107653,55,0,0,0,0,0,613694,273,0,,,,103009,0,637,1279,133628,0,0,,0,0,144611,0,144611
7,25,488,6,2024,725488,479155,223632,39372,154082,13564,37226,63693,19412,0,9980,0,0,0,1040116,0,0,0,0,15787,0,0,0,0,0,255,8,120529,2433,0,0,0,0,0,818640,368,0,,,,148672,0,1712,3697,138949,0,0,,0,0,204244,0,204244
7,25,629,6,2024,725629,1196245,476140,69280,68009,1505,49412,20331,6263,2168,7484,0,0,0,1896838,0,0,0,0,124223,0,43865,0,0,0,876,46,363387,31168,0,0,0,0,0,1603867,700,0,,,,65640,0,0,2369,167533,0,0,,0,0,302055,0,302055
7,25,676,6,2024,725676,988435,273313,80261,171676,19021,14440,35475,0,0,0,15621,0,0,1598241,0,0,0,0,8833,1029,3077,0,0,0,175,4,307951,1368,0,246,0,0,0,1265360,0,0,,,,171676,0,0,0,230289,0,0,,0,0,292113,0,292113
7,25,715,6,2024,725715,333586,116014,8137,18208,3193,10249,11390,0,0,4150,0,0,0,504925,0,0,0,0,9954,0,0,0,0,0,64,3,16614,1014,0,0,0,0,0,392256,177,0,,,,14803,0,0,3404,88336,0,0,,0,0,107575,0,107575
7,25,818,6,2024,725818,1748905,533008,25422,103178,3011,51812,20751,8205,0,0,518,0,0,2494810,518,0,0,0,1883,0,126904,0,0,0,612,9,1106280,7800,1126,0,0,0,0,2072245,970,0,,,,95582,5259,2337,0,366212,0,0,,0,0,404367,0,404367
7,25,839,6,2024,725839,1617314,708600,83098,275676,44290,69654,54617,58893,43799,31740,0,0,0,2987680,0,0,0,0,1053,0,0,0,0,0,563,32,324896,8396,265,0,347,0,0,2534517,0,0,,,,174540,6661,17050,77424,270073,0,0,,0,0,538527,0,538527
7,25,940,6,2024,725940,945072,291610,33820,179543,19439,42698,55741,11915,13,11142,0,0,0,1591686,0,0,0,0,18818,0,0,0,0,0,449,9,280705,5022,0,0,0,0,0,1302066,605,692,,,,165400,7643,2441,4059,214870,0,0,,0,0,278519,0,278519
8,10,586,6,2024,810586,953119,12428,7736,41171,20421,9716,15022,1757,18572,4617,0,0,0,1084558,0,0,0,0,0,0,0,275394,0,0,393,13,228607,7339,0,0,0,0,0,929912,434,0,,,,41171,0,0,0,127926,0,0,,0,0,155055,0,155055
9,25,0,6,2024,925000,3516741,3829807,11894146,5169904,862014,6136971,25340516,3363409,0,7186991,4272547,79542229,91198,151214696,3947248,9538,325299,15115547,1917229,0,0,0,2,1,0,0,0,0,2431,0,0,1246724,0,0,77900,8223,,,,4452150,189370,113871,414512,3888165,0,0,,0,0,14213987,0,14213987
20,0,2,6,2024,2000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
20,0,4,6,2024,2000004,0,0,0,0,0,0,0,0,0,0,4240059,0,0,4240059,3914760,9538,325299,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,,,,0,0,0,0,343042,0,0,,0,0,14213987,0,14213987
20,0,7,6,2024,2000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
20,0,9,6,2024,2000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
20,0,11,6,2024,2000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
20,0,12,6,2024,2000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
