1900,,,,20,0,0,0,11474,68541,1356703,3844,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,2295,34270,1356703,5766,0,0,0,0,0,0,
1399034,23047,23047,1399034,0,1399034,1389247
7,20,33,6,2024,720033,
100,574,,,250,,,,324,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,3133891,,,0,,,,117703,11228,2994741,10219,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,30405,,,0,,,,42,,30363,,,,,,,,
800,3164870,,,250,,,,118070,11228,3025104,10219,0,,,0,0,0,
900,968,1.0000,968,0,,,,0,0,968,0,,,,,,,
1000,40,0.5000,20,0,,,,0,0,20,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,120467,0.2000,24093,0,,,,87,7,23999,0,,,,,,,
1320,350026,0.5000,175013,0,,,,8922,0,166091,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,9009,7,191078,0,,0,0,0,0,0,
1900,,,,250,0,0,0,127078,11235,3216182,10219,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,25416,5617,3216182,15328,0,0,0,0,0,0,
3262544,95820,95820,3262544,0,3262544,3247788
7,20,40,6,2024,720040,
100,787,,,500,,,,287,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,742642,,,0,,,,69233,41496,631092,821,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,143,,,0,,,,0,143,0,0,,,,,,,
700,5489,,,0,,,,21,,5468,,,,,,,,
800,749062,,,500,,,,69541,41639,636561,821,0,,,0,0,0,
900,13,1.0000,13,0,,,,0,0,13,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,20849,0.2000,4170,0,,,,6,115,4049,0,,,,,,,
1320,57916,0.5000,28958,0,,,,1248,0,27710,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,1254,115,31771,0,,0,0,0,0,0,
1900,,,,500,0,0,0,70795,41755,668332,821,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,14159,20877,668332,1231,0,0,0,0,0,0,
704599,13580,13580,704599,0,704599,702077
7,20,60,6,2024,720060,
100,377,,,250,,,,127,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,172052,,,0,,,,23348,3714,143590,1400,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,1946,,,0,,,,0,,1946,,,,,,,,
800,174375,,,250,,,,23475,3714,145536,1400,0,,,0,0,0,
900,291,1.0000,291,0,,,,0,0,291,0,,,,,,,
1000,1,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,2911,0.2000,582,0,,,,0,0,582,0,,,,,,,
1320,28379,0.5000,14190,0,,,,51,0,14139,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,51,0,15012,0,,0,0,0,0,0,
1900,,,,250,0,0,0,23526,3714,160548,1400,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,4705,1857,160548,2100,0,0,0,0,0,0,
169210,2622,2622,169210,0,169210,167364
7,20,66,6,2024,720066,
100,232,,,232,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,633,,,510,,,,0,0,123,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,4328848,,,0,,,,217812,104501,3990694,15841,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,2624,,,0,,,,0,2624,0,0,,,,,,,
700,55070,,,0,,,,92,,54978,,,,,,,,
800,4387408,,,742,,,,217905,107125,4045795,15841,0,,,0,0,0,
900,1691,1.0000,1691,0,,,,0,0,1691,0,,,,,,,
1000,15,0.5000,7,0,,,,0,0,7,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,342,0.5000,171,0,,,,0,0,171,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,218161,0.2000,43632,0,,,,1390,2328,39914,0,,,,,,,
1320,302618,0.5000,151309,0,,,,2412,2815,146082,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,3802,5143,187865,0,,0,0,0,0,0,
1900,,,,742,0,0,0,221707,112269,4233660,15841,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,44341,56134,4233660,23761,0,0,0,0,0,0,
4357897,76761,76761,4357897,0,4357897,4341407
7,20,131,6,2024,720131,
100,142,,,141,,,,1,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,4909,,,4180,,,,0,0,730,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,686144,,,0,,,,73360,7277,602839,2668,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,5309,,,0,,,,0,,5309,,,,,,,,
800,696504,,,4321,,,,73361,7277,608877,2668,0,,,0,0,0,
900,588,1.0000,588,0,,,,0,0,588,0,,,,,,,
1000,1,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,31707,0.2000,6341,0,,,,206,20,6116,0,,,,,,,
1320,100782,0.5000,50391,0,,,,2500,483,47408,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,2706,503,54112,0,,0,0,0,0,0,
1900,,,,4321,0,0,0,76067,7780,662989,2668,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,15213,3890,662989,4003,0,0,0,0,0,0,
686095,11681,11681,686095,1880,684215,676094
7,20,143,6,2024,720143,
100,77,,,77,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,790057,,,0,,,,3028,11259,774445,1325,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,120,,,0,,,,0,120,0,0,,,,,,,
700,3680,,,0,,,,5,,3675,,,,,,,,
800,793934,,,77,,,,3033,11378,778120,1325,0,,,0,0,0,
900,320,1.0000,320,0,,,,0,0,320,0,,,,,,,
1000,109,0.5000,54,0,,,,0,0,54,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,78,0.5000,39,0,,,,0,0,39,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,93374,0.2000,18675,0,,,,347,186,18142,0,,,,,,,
1320,73754,0.5000,36877,0,,,,0,115,36762,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,347,300,55317,0,,0,0,0,0,0,
1900,,,,77,0,0,0,3380,11679,833437,1325,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,676,5839,833437,1988,0,0,0,0,0,0,
841940,12606,12606,841940,0,841940,840504
7,20,168,6,2024,720168,
100,639,,,250,,,,389,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,4005,,,3175,,,,0,0,831,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,632460,,,4224,,,,106901,10094,505144,6097,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,5105,,,0,,,,108,,4997,,,,,,,,
800,642210,,,7649,,,,107398,10094,510972,6097,0,,,0,0,0,
900,1349,1.0000,1349,0,,,,0,0,1349,0,,,,,,,
1000,42,0.5000,21,0,,,,0,0,21,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,28798,0.2000,5760,1074,,,,1040,0,3646,0,,,,,,,
1320,108829,0.5000,54414,20505,,,,3978,0,29932,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,21579,0,0,0,5017,0,34948,0,,0,0,0,0,0,
1900,,,,29228,0,0,0,112415,10094,545920,6097,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,22483,5047,545920,9146,0,0,0,0,0,0,
582596,23694,23694,582596,0,582596,577457
7,20,186,6,2024,720186,
100,6,,,6,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,391261,,,0,,,,23208,3419,364466,169,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,247,,,0,,,,0,0,247,0,,,,,,,
700,2540,,,0,,,,93,,2447,,,,,,,,
800,394055,,,6,,,,23301,3419,367160,169,0,,,0,0,0,
900,95,1.0000,95,0,,,,0,0,95,0,,,,,,,
1000,1,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,151,0.2000,30,0,,,,0,0,30,0,,,,,,,
1320,47039,0.5000,23520,0,,,,259,6,23255,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,259,6,23380,0,,0,0,0,0,0,
1900,,,,6,0,0,0,23559,3426,390540,169,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,4712,1713,390540,253,0,0,0,0,0,0,
397218,6587,6587,397218,0,397218,395891
7,20,188,6,2024,720188,
100,12,,,12,,,,1,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,81961,,,81961,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,860757,,,0,,,,187156,7490,659354,6757,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,560,,,0,,,,0,560,0,0,,,,,,,
700,11218,,,0,,,,184,,11034,,,,,,,,
800,954508,,,81972,,,,187340,8050,670388,6757,0,,,0,0,0,
900,550,1.0000,550,0,,,,0,0,550,0,,,,,,,
1000,2,0.5000,1,0,,,,0,0,1,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,8330,0.2000,1666,0,,,,5,0,1661,0,,,,,,,
1320,153923,0.5000,76961,0,,,,12194,64,64703,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,12199,64,66915,0,,0,0,0,0,0,
1900,,,,81972,0,0,0,199539,8114,737303,6757,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,39908,4057,737303,10136,0,0,0,0,0,0,
791404,18167,18167,791404,0,791404,787465
7,20,194,6,2024,720194,
100,503,,,250,,,,253,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,2203618,,,1,,,,18266,63775,2099301,22274,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,8,,,0,,,,0,8,0,0,,,,,,,
700,17380,,,0,,,,16,,17364,,,,,,,,
800,2221509,,,251,,,,18536,63783,2116665,22274,0,,,0,0,0,
900,189,1.0000,189,0,,,,0,0,189,0,,,,,,,
1000,13,0.5000,6,0,,,,0,0,6,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,68575,0.2000,13715,0,,,,218,279,13217,0,,,,,,,
1320,194563,0.5000,97282,0,,,,2029,0,95253,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,2247,279,108666,0,,0,0,0,0,0,
1900,,,,251,0,0,0,20782,64063,2225331,22274,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,4156,32031,2225331,33411,0,0,0,0,0,0,
2294930,36268,36268,2294930,0,2294930,2289356
7,20,336,6,2024,720336,
100,34,,,33,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,2344,,,,,,,0,,,,,,,2344,0,0,
510,1448222,,,0,,,,78989,4113,1356885,8235,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,196,,,0,,,,0,196,0,0,,,,,,,
700,22135,,,0,,,,104,,22031,,,,,,,,
800,1472931,,,33,,,,79094,4309,1378917,8235,0,,,2344,0,0,
900,97,1.0000,97,0,,,,0,0,97,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,37,0.5000,19,0,,,,0,0,19,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,51589,0.2000,10318,0,,,,2034,11,8272,0,,,,,,,
1320,142398,0.5000,71199,0,,,,12569,117,58512,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,14603,129,66900,0,,0,0,0,0,0,
1900,,,,33,0,0,0,93697,4437,1445817,8235,0,0,0,2344,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,18739,2219,1445817,12353,0,0,0,29299,0,0,
1508426,23500,23500,1508426,0,1508426,1503021
7,20,345,6,2024,720345,
100,604,,,250,,,,354,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,6790128,,,0,,,,88419,78000,6597407,26303,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,204,,,0,,,,0,204,0,0,,,,,,,
700,42459,,,0,,,,11,,42447,,,,,,,,
800,6833394,,,250,,,,88784,78204,6639854,26303,0,,,0,0,0,
900,9843,1.0000,9843,0,,,,0,0,9843,0,,,,,,,
1000,6003,0.5000,3002,0,,,,0,0,3002,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,608,0.5000,304,0,,,,0,0,304,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,478683,0.2000,95737,0,,,,84,145,95507,0,,,,,,,
1320,939942,0.5000,469971,0,,,,383,75,469513,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,468,220,578168,0,,0,0,0,0,0,
1900,,,,250,0,0,0,89251,78424,7218022,26303,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,17850,39212,7218022,39454,0,0,0,0,0,0,
7314538,114548,114548,7314538,0,7314538,7296026
7,20,376,6,2024,720376,
100,287,,,250,,,,37,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,1733,,,1637,,,,0,0,96,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,1552769,,,0,,,,22577,14345,1507650,8197,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,60,,,0,,,,0,0,60,0,,,,,,,
700,12062,,,0,,,,17,,12045,,,,,,,,
800,1566912,,,1887,,,,22631,14345,1519852,8197,0,,,0,0,0,
900,3285,1.0000,3285,0,,,,0,0,3285,0,,,,,,,
1000,654,0.5000,327,0,,,,0,0,327,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,26213,0.2000,5243,0,,,,388,0,4855,0,,,,,,,
1320,408489,0.5000,204245,0,,,,1050,74,203121,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,1437,74,211588,0,,0,0,0,0,0,
1900,,,,1887,0,0,0,24069,14419,1731440,8197,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,4814,7210,1731440,12296,0,0,0,0,0,0,
1755759,27896,27896,1755759,0,1755759,1746386
7,20,440,6,2024,720440,
100,1685,,,250,,,,1435,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,2376,,,0,,,,1911,0,465,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,2671429,,,0,,,,44463,33928,2584809,8229,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,-1,,,0,,,,0,-1,0,0,,,,,,,
700,26799,,,0,,,,28,,26771,,,,,,,,
800,2702287,,,250,,,,47836,33927,2612045,8229,0,,,0,0,0,
900,2705,1.0000,2705,0,,,,0,0,2705,0,,,,,,,
1000,410,0.5000,205,0,,,,0,0,205,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,23945,0.2000,4789,0,,,,0,0,4789,0,,,,,,,
1320,169344,0.5000,84672,0,,,,0,0,84672,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,0,0,92371,0,,0,0,0,0,0,
1900,,,,250,0,0,0,47836,33927,2704416,8229,0,0,0,0,0,0,
2000,,,,0,0,0,0,0,1,1,2,6,6,9,13,,,
2100,,,,0,0,0,0,9567,16964,2704416,12344,0,0,0,0,0,0,
2743290,46849,46849,2743290,0,2743290,2729519
7,20,899,6,2024,720899,
100,135,,,151,,,,-17,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,36185,,,36337,,,,0,0,-152,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,3211565,,,387775,,,,560181,227736,2033146,2727,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,18289,,,0,,,,23,,18267,,,,,,,,
800,3266174,,,424263,,,,560187,227736,2051261,2727,0,,,0,0,0,
900,10119,1.0000,10119,0,,,,0,0,10119,0,,,,,,,
1000,38,0.5000,19,0,,,,0,0,19,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,214,0.5000,107,0,,,,0,0,107,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,129422,0.2000,25884,0,,,,141,0,25744,0,,,,,,,
1320,405671,0.5000,202835,0,,,,1385,2306,199144,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,1526,2306,235132,0,,0,0,0,0,0,
1900,,,,424263,0,0,0,561713,230042,2286393,2727,0,0,0,0,0,0,
